#q1           q2            q3            q4            lamb1         lamb2         lamb3         lamb4         
-1.1872957797749668e-16  1.0000000000000000e+00  5.3644332811231643e-01  2.4333866531283959e+00  7.3124873788405620e-01  -1.7388264472775319e-02  -3.6267917849273995e-01  1.6627515848210059e-01  
-1.4343476581653338e-16  9.9999999999999978e-01  9.5321818929365354e-01  3.5178376912307270e+00  9.1888649838832703e-01  4.0880929731888410e-01  -4.3516865365583168e-01  1.0139846965825783e-01  
2.4196844829031741e-15  1.0000000000000000e+00  -3.1445227417781113e-01  2.6189827488468573e+00  -2.7676120374001989e-01  2.8938176214046474e-01  1.1339374495296105e-01  5.0421030730885268e-02  
-8.0799716953302423e-17  9.9999999999999989e-01  -2.9091295285531116e-01  2.6117819562020164e+00  -2.5285912795279447e-01  2.9445594961662536e-01  1.0288312449213279e-01  4.7944105767741219e-02  
-7.8256212427846325e-17  1.0000000000000000e+00  1.3522149231200489e-01  2.4393535154356187e+00  1.2840327343970315e-01  2.2563711926593466e-01  -5.3340149420059102e-02  5.8454418524538095e-02  
2.5350303161803269e-17  1.0000000000000004e+00  -1.9610923695720597e-01  2.3319999874551476e+00  -2.1601819978918055e-01  1.1452186782938399e-01  9.5187025908553949e-02  8.8653241192887727e-02  
2.8797965064358513e-16  1.0000000000000000e+00  -1.1596210971460397e+00  3.9159731605930252e+00  -1.1932645183667201e+00  4.9595958628851100e-01  6.0698865700544047e-01  1.3532468799387301e-01  
-1.5980095909645640e-16  9.9999999999999967e-01  -2.2588170127310372e-01  2.3489338478184822e+00  -2.4844227523168241e-01  1.1871336775298742e-01  1.0963954008368147e-01  8.9069128404143522e-02  
-3.2653521270270111e-16  1.0000000000000000e+00  2.5969117967816946e-01  2.2898625689463281e+00  3.1241017704210011e-01  4.1642997172181104e-02  -1.4300291263494022e-01  1.1224732488721700e-01  
3.4821858620632484e-16  9.9999999999999978e-01  2.6803303073422030e-01  2.1331119248847048e+00  3.9059638900735411e-01  -1.6643695823281346e-01  -1.9250913659410224e-01  1.7435446320076142e-01  
4.2874419090393259e-17  1.0000000000000004e+00  -1.4482123670838487e-01  1.6494137375093489e+00  -3.8803392956872257e-01  -1.3213182646601171e+00  2.3899339838204289e-01  5.6784880631799051e-01  
0.0000000000000000e+00  1.0000000000000002e+00  -4.3500224477590110e-01  2.5228239470953895e+00  -4.7634487047441365e-01  1.5510884284297916e-01  2.1451734599939568e-01  9.6095577397487392e-02  
8.0608939924289467e-17  1.0000000000000000e+00  -2.2638732414251195e-01  2.5701832787829053e+00  -1.9590802781063327e-01  2.9155576952883328e-01  7.9120540844349649e-02  4.5777292168885368e-02  
3.7469342498100537e-15  1.0000000000000002e+00  -5.4052721777617196e-01  2.4081787332959510e+00  -7.6190207248930275e-01  -5.1307311069145031e-02  3.8292047477446206e-01  1.7892686025400056e-01  
-2.4424557019445099e-16  9.9999999999999967e-01  6.9388040197825840e-01  2.6912995370526147e+00  9.0482315355787568e-01  8.9576959285725233e-02  -4.5323543581134207e-01  1.6389105117368744e-01  
-8.0592688387123087e-17  1.0000000000000002e+00  2.5324009813479853e-01  2.5822370342010523e+00  2.2045207174027628e-01  2.9011608405783063e-01  -8.9427188560055965e-02  4.7217536136824806e-02  
3.3829578160323590e-16  1.0000000000000002e+00  6.2809712436583687e-01  2.5286220144091378e+00  8.7822309607322846e-01  -6.8165756611108432e-03  -4.4629787374008495e-01  1.8335959013191883e-01  
1.9734217404666058e-14  1.0000000000000002e+00  -1.4212990646894130e+00  5.7369292267408953e+00  -8.2339032546131041e-01  7.1381418076895098e-01  3.6912594490484957e-01  4.9952103028246979e-02  
-7.0495895267291625e-17  1.0000000000000000e+00  -1.9632618452728159e-01  2.2626217844382235e+00  -2.3414445006630077e-01  4.2380007265564186e-02  1.0633109796889426e-01  1.0804575564472331e-01  
-3.7737601604894413e-17  1.0000000000000002e+00  -4.6956736553770578e-01  2.5200003090752143e+00  -5.3646951268513265e-01  1.2809311552486169e-01  2.4659983769452248e-01  1.0825390312506065e-01  
-1.2101406991019159e-14  1.0000000000000000e+00  2.4728213921360678e-01  2.1151979031242614e+00  3.6296198582660794e-01  -1.7909205927574703e-01  -1.7909194077770507e-01  1.7622970775493618e-01  
-2.4915359681734361e-15  1.0000000000000004e+00  -3.1851943924206894e-01  1.9418913978524031e+00  -6.2062564438211953e-01  -5.8346063458256359e-01  3.4328701824586355e-01  3.2120128313774815e-01  
1.0614186334874035e-16  1.0000000000000002e+00  -1.6167109201321689e-01  2.2891581911897569e+00  -1.8377090712269092e-01  8.3943043341984311e-02  8.1779993565160983e-02  9.5207301450896870e-02  
1.1715687015339040e-14  1.0000000000000002e+00  -9.1367843141759816e-02  3.0220133934017488e+00  -4.5469051506039360e-02  5.0129877412656254e-01  1.5172084058879987e-02  1.2915011723307069e-04  
0.0000000000000000e+00  1.0000000000000000e+00  -1.8861996823708294e-01  2.3746513271911969e+00  -1.9725327661824327e-01  1.5691356802633447e-01  8.5195209891713877e-02  7.7314657618299434e-02  
-5.2488614125669880e-17  9.9999999999999956e-01  7.2715666853607808e-01  2.7362902335814221e+00  9.5525023937940134e-01  9.8724183252785300e-02  -4.8280472282964637e-01  1.6955215789411585e-01  
0.0000000000000000e+00  1.0000000000000002e+00  9.2720852488756333e-02  2.4839684835849676e+00  8.2646127980599796e-02  2.6619887118540608e-01  -3.3482768750040852e-02  4.7999392239414157e-02  
-1.1309291810464677e-16  1.0000000000000002e+00  3.4977735355713208e-01  2.4313927818694636e+00  3.8704002330370096e-01  1.3045738624516562e-01  -1.7316823355717562e-01  9.4677854369858150e-02  
6.0150378967081527e-16  1.0000000000000004e+00  -1.0435319436662631e+00  3.6183809276348091e+00  -1.0881441248065542e+00  4.1967644764060541e-01  5.4096157364854569e-01  1.2810834382806918e-01  
2.5001555133822278e-16  1.0000000000000000e+00  -4.6905556143355215e-01  2.1612960059078250e+00  -8.0742331778260679e-01  -3.2972645208290458e-01  4.3329704347917181e-01  2.6247839976025578e-01  
-3.8384613303137022e-17  9.9999999999999989e-01  -5.6261458910784871e-02  2.2670210506897290e+00  -6.3493676193090112e-02  8.4935004440185896e-02  2.8070962442736807e-02  9.2066627564596076e-02  
1.1674494715347063e-16  1.0000000000000000e+00  3.2944386965198186e-01  2.3194860538068225e+00  4.0513322388538320e-01  3.1524306216175690e-02  -1.8821052457032061e-01  1.2103605842936901e-01  
-5.8410529901864853e-17  1.0000000000000002e+00  3.6509603796303453e-01  2.2443157548136634e+00  5.0610864129827149e-01  -8.6724701694203765e-02  -2.4700363687793259e-01  1.6084964290910087e-01  
1.0421119597995060e-16  9.9999999999999989e-01  4.1312229349705853e-01  2.2892289762589226e+00  5.7100128582860743e-01  -7.1128251554136976e-02  -2.7991421841254488e-01  1.6262821786628043e-01  
8.2192549014722878e-18  9.9999999999999989e-01  -1.7585405897221299e-02  2.2777813773109399e+00  -1.9519709565639320e-02  9.9027845516418564e-02  8.5715131741915460e-03  8.8067770416294905e-02  
-2.8023787013015957e-16  1.0000000000000002e+00  8.1630963747410579e-01  2.4493105993370214e+00  1.7448215357571610e+00  -4.0186002965212864e-01  -1.0742508403923925e+00  4.5262573096440661e-01  
-3.3188434162452023e-16  9.9999999999999967e-01  6.0975227909883700e-01  2.7446392788207539e+00  6.6595542962324639e-01  2.0227650986971968e-01  -3.0777201674240301e-01  1.0551851523389141e-01  
-2.5414305035145121e-15  1.0000000000000024e+00  -2.1523316818557059e+00  7.3467161143292223e+00  -2.0188394895997530e+00  1.5127919143562525e+00  1.2860968701708666e+00  2.1365795249165603e-01  
1.7919775614241534e-17  1.0000000000000002e+00  -2.0996939528888101e-01  2.2423023971364953e+00  -2.5839279272644294e-01  1.3172514263494618e-02  1.1885892794921428e-01  1.1690274073766330e-01  
-3.4417367997215894e-16  9.9999999999999989e-01  -2.8622856137335179e-01  2.0330243450461221e+00  -4.7998178454871099e-01  -3.5181968206633374e-01  2.5002079695867663e-01  2.3589592617124444e-01  
-2.2626596802777039e-16  1.0000000000000000e+00  2.9610697449755563e-01  2.0974311864464630e+00  4.6106406368768516e-01  -2.4573574965879719e-01  -2.3364165781195090e-01  2.0251203990987660e-01  
-1.9744623897237468e-16  1.0000000000000004e+00  -1.9196210970053185e-01  1.7608963467328724e+00  -4.4151491482189237e-01  -9.4516605223622996e-01  2.5759087582022927e-01  4.3141028346110877e-01  
-1.7134395383107991e-16  1.0000000000000002e+00  -9.1388840051262787e-01  2.9970838547849823e+00  -1.2854901368501923e+00  1.5177131489174389e-01  6.9217246839237356e-01  2.1639055378186633e-01  
-2.7913196653930882e-16  9.9999999999999989e-01  9.7459208522091778e-01  3.3607420374641479e+00  1.1046517264607227e+00  3.3781229913258531e-01  -5.5699291161493580e-01  1.4527283182679226e-01  
-2.8574502563787580e-17  9.9999999999999989e-01  -1.9420611309675015e-01  1.8963093297729028e+00  -3.6710658835595561e-01  -5.6282563766860716e-01  1.9888914756283455e-01  2.9551187997128692e-01  
-3.3558317408065667e-17  1.0000000000000004e+00  1.9407972390920067e-01  2.2549221247536759e+00  2.3325526190753565e-01  3.4726663802198014e-02  -1.0622333063986825e-01  1.1002531368504755e-01  
-4.4756130760349883e-16  1.0000000000000004e+00  -6.2043453191724163e-01  2.5128291383863735e+00  -8.7247498791054279e-01  -1.6075321342432419e-02  4.4375136871832538e-01  1.8486201792586124e-01  
0.0000000000000000e+00  1.0000000000000002e+00  -1.3213709336132493e-01  2.4632365861741974e+00  -1.2208014839024453e-01  2.4426762733847571e-01  5.0194797933986242e-02  5.3929303056807459e-02  
-8.2105735741864451e-17  1.0000000000000002e+00  4.4574797454793036e-01  2.4254793571022888e+00  5.4813977118546819e-01  5.6814009337404256e-02  -2.5815960590132292e-01  1.2694339595600521e-01  
0.0000000000000000e+00  1.0000000000000002e+00  -1.8071332853588448e-01  2.4128184497697740e+00  -1.8040024410791491e-01  1.9225083577419752e-01  7.6535684800837583e-02  6.8073023021136506e-02  
4.9647609160332177e-16  1.0000000000000007e+00  -1.4429850051125801e+00  4.6012374512030858e+00  -1.5764029288370178e+00  7.0951886827803523e-01  8.7980088469581985e-01  1.8416680032782295e-01  
-1.0301399486398535e-15  9.9999999999999967e-01  -1.2451399356951596e+00  3.4084369272498707e+00  -2.3908277549339081e+00  2.9193527051536350e-01  1.5548670546249996e+00  4.5652969271916499e-01  
-2.2559332134393596e-16  1.0000000000000000e+00  1.4409850812548000e-01  2.3312336129116078e+00  1.5493516626060103e-01  1.3099246569277651e-01  -6.7451945997126547e-02  8.2271274608695211e-02  
3.0112335480765593e-16  1.0000000000000002e+00  3.3717444540357294e-01  2.0230579608889365e+00  5.9912010526835435e-01  -4.2539625286225408e-01  -3.2054086476754134e-01  2.6877962874705874e-01  
1.2127122722123780e-17  1.0000000000000000e+00  -2.2285672460366257e-01  2.3730007454661575e+00  -2.3815935733084148e-01  1.4247446893504398e-01  1.0394627765383477e-01  8.2653413041156032e-02  
-4.8591887076533345e-16  9.9999999999999989e-01  -7.0160161336270122e-01  2.6237658448004870e+00  -9.9333461647075827e-01  1.5907328449369811e-02  5.1380490045218397e-01  1.9529604637698331e-01  
3.1168703153746630e-17  1.0000000000000004e+00  -6.0996718519831106e-01  2.4385544548368352e+00  -9.1686638284037592e-01  -9.2945465189899240e-02  4.7732737292804966e-01  2.1112436391815903e-01  
7.6463349800875437e-17  1.0000000000000000e+00  -2.0902698371577928e-03  2.3550429777451218e+00  -2.1231032775521478e-03  1.7245409366172937e-01  9.0151644767081437e-04  6.9541986293355354e-02  
1.4937358296723866e-16  1.0000000000000002e+00  1.7252876929784400e-01  2.3226600121527321e+00  1.8972580057193830e-01  1.1395235950107126e-01  -8.3428368972543590e-02  8.7752475416355252e-02  
-9.1054046919169721e-17  1.0000000000000000e+00  -2.2304516634697877e-01  2.2823931123006722e+00  -2.6410369992894306e-01  5.2122171156455475e-02  1.1982540992101209e-01  1.0689822536405870e-01  
8.8606318535026081e-17  1.0000000000000002e+00  3.1516800901741032e-01  2.4741600445643623e+00  3.2294191690145158e-01  1.8643446698375046e-01  -1.3989239721631061e-01  7.6733101060184467e-02  
-1.4342167286301036e-16  1.0000000000000000e+00  -3.1332321171957933e-01  2.3872896686275360e+00  -3.5225588791365098e-01  1.1110930906323474e-01  1.5794055349659783e-01  9.6997100780505205e-02  
2.6948344051198866e-17  1.0000000000000000e+00  -7.5840376530955780e-02  1.8100427523412417e+00  -1.5446516779521921e-01  -7.1488109421506996e-01  8.5696198557480799e-02  3.3828757375477742e-01  
0.0000000000000000e+00  1.0000000000000002e+00  2.0829600835205400e-01  2.4381465006443102e+00  2.0534749753215878e-01  2.0365161045058136e-01  -8.6873541273675525e-02  6.6339636950036224e-02  
1.1726574428297243e-16  1.0000000000000002e+00  1.6755883986107034e-01  2.1529573502933705e+00  2.2421394498397831e-01  -8.0155141479391206e-02  -1.0622448707189312e-01  1.4093484460447031e-01  
-9.7101926665465343e-17  9.9999999999999989e-01  4.0791717199000305e-01  2.2792371910340830e+00  5.6718927733434954e-01  -7.9204012231139209e-02  -2.7850235949971625e-01  1.6444380108823647e-01  
0.0000000000000000e+00  1.0000000000000000e+00  9.7068662356953384e-02  2.3831781106454550e+00  9.6843633039828680e-02  1.8805036007222503e-01  -4.0913601523350517e-02  6.6698074593297865e-02  
1.5358609589805274e-17  1.0000000000000002e+00  -2.0787592547951517e-01  2.3083787036981840e+00  -2.3676871819601833e-01  8.6265432140657572e-02  1.0574098954392991e-01  9.6757537278769359e-02  
-8.9959963191774722e-16  1.0000000000000004e+00  -5.8515016916818052e-01  2.3016668667776901e+00  -9.9447199399292896e-01  -2.5663875311231155e-01  5.4007259015017517e-01  2.6734409790358815e-01  
1.4930007481546721e-16  1.0000000000000002e+00  -5.0293599911981748e-02  2.2958040319541313e+00  -5.4853033954594684e-02  1.1481966864035643e-01  2.3936082272777447e-02  8.4281165463452393e-02  
-1.7750545750250000e-17  1.0000000000000002e+00  -2.1979066464586097e-01  2.1160871444367730e+00  -3.1652227518875026e-01  -1.5990397725455385e-01  1.5473447409795973e-01  1.6797932175950198e-01  
1.6112538060813566e-14  9.9999999999999944e-01  -1.3483848528574091e-01  3.0482070640786412e+00  -6.6727345861518433e-02  5.0281359395769032e-01  2.2292441180087469e-02  2.7806912550493282e-04  
-2.1052060259207652e-16  1.0000000000000002e+00  -6.4626909734221416e-02  2.1632215142666289e+00  -8.2567842330934296e-02  -3.6523510274201684e-02  3.8282398005140876e-02  1.2486807669296471e-01  
3.9440686859595677e-16  9.9999999999999989e-01  -4.0080040367459518e-01  1.9869223052962255e+00  -7.9941897395063932e-01  -5.9306073539955273e-01  4.4983608719147050e-01  3.4311922005346956e-01  
-8.0498523482878949e-17  9.9999999999999989e-01  -5.3857222263404347e-01  2.7831655192434814e+00  -5.1534600828447441e-01  2.7397342563526245e-01  2.2431949805676157e-01  7.3162186639964766e-02  
4.6493237470064209e-17  9.9999999999999967e-01  4.7282020130046148e-01  2.5710559793523533e+00  5.1426489777502515e-01  1.6876545257524012e-01  -2.3222359612291166e-01  9.6445694416193481e-02  
6.3559359988879850e-16  1.0000000000000000e+00  -1.5239870662173716e+00  5.3143577179811423e+00  -1.2606400496574983e+00  7.8041416770799676e-01  6.5119724458571260e-01  1.1367414124773216e-01  
0.0000000000000000e+00  1.0000000000000002e+00  -4.0418298270213537e-01  2.6004401962279893e+00  -3.9521339975670716e-01  2.3362737938991529e-01  1.7002003109805755e-01  7.1036324172820492e-02  
0.0000000000000000e+00  1.0000000000000002e+00  1.9225801839436027e-01  2.0269254215784405e+00  3.0486210087170090e-01  -2.8992480560973904e-01  -1.5438676218300776e-01  2.0584081095725862e-01  
-3.1550026134919946e-16  1.0000000000000002e+00  3.4023169245333790e-01  2.5573232441919265e+00  3.2653717106285368e-01  2.3687163088186525e-01  -1.3845082323425287e-01  6.5260894715213763e-02  
-9.5763525742059189e-17  1.0000000000000002e+00  -2.4302947520083176e-01  2.0540873180894037e+00  -3.8404569337558303e-01  -2.7666780912666794e-01  1.9487981647706251e-01  2.0634714769663276e-01  
3.6141174405315214e-17  1.0000000000000004e+00  -2.7776361522505538e-01  2.2900648747066019e+00  -3.3854560832816760e-01  3.1621035682670752e-02  1.5597676403501171e-01  1.1645215273429060e-01  
9.1728514013318876e-16  1.0000000000000000e+00  8.9319027233356885e-02  1.9473619665318043e+00  1.5076125425228415e-01  -3.9243880670904990e-01  -7.7861535161166714e-02  2.3181889065705472e-01  
-6.0301282357812407e-16  1.0000000000000004e+00  -1.0426918674260224e+00  3.6307704663097518e+00  -1.0754345878299838e+00  4.2406540524151909e-01  5.3245612477338589e-01  1.2514094594854139e-01  
1.9079811386136210e-16  1.0000000000000002e+00  -1.1717699324618537e-01  1.8278757463700004e+00  -2.3541710134708002e-01  -6.8475495809440057e-01  1.3008242463933653e-01  3.3033398511434475e-01  
2.0346979736729308e-16  9.9999999999999967e-01  1.2168178322426699e+00  4.1346418702497436e+00  1.1909845580487639e+00  5.4878386753352548e-01  -6.0356434072216680e-01  1.2732153648989000e-01  
0.0000000000000000e+00  9.9999999999999989e-01  -1.9444321884257179e-01  2.4932393414778251e+00  -1.7912529249994930e-01  2.4982671311824348e-01  7.3835127877973319e-02  5.4489032050383697e-02  
7.7475843024846442e-17  1.0000000000000002e+00  -2.1742929909995358e-02  2.3921942245468046e+00  -2.1194753837940644e-02  2.0354595664290118e-01  8.8630062076009760e-03  6.2023204866958837e-02  
1.6199778776266166e-16  1.0000000000000000e+00  -1.5347361817783389e-01  1.9738679919004571e+00  -2.5581930041623696e-01  -3.6713879065704491e-01  1.3179406789958240e-01  2.2734021804450322e-01  
-3.6862265715732827e-16  1.0000000000000007e+00  -1.6417137856678188e+00  6.3273966812449398e+00  -1.0222426918637253e+00  8.2782493402623836e-01  4.9481364560794772e-01  7.0383499394825175e-02  
1.5430550933155443e-16  1.0000000000000000e+00  -1.2730677109535019e-02  2.3799882438716127e+00  -1.2575048553150234e-02  1.9371064617291747e-01  5.2842808255433469e-03  6.4368020162588163e-02  
1.9016791848477821e-16  1.0000000000000000e+00  -3.2755888811288197e-01  2.3289061092943268e+00  -3.9788639680279164e-01  4.3064267403298120e-02  1.8394858874178038e-01  1.1750510748581221e-01  
5.4104991657732744e-17  1.0000000000000000e+00  -3.2097129534800921e-02  2.2240617892347290e+00  -3.7971295869610809e-02  4.0546097642560147e-02  1.7085499060552008e-02  1.0347655307962128e-01  
8.0362366164812322e-17  9.9999999999999989e-01  -7.1270725150261760e-01  2.7131153172464701e+00  -9.3647593999999068e-01  9.1561942487579762e-02  4.7206786517916927e-01  1.6827654500711750e-01  
0.0000000000000000e+00  1.0000000000000002e+00  -1.0511854404938190e-02  2.3505543090599255e+00  -1.0733002620222448e-02  1.6839545321404559e-01  4.5665224092424819e-03  7.0552837140499536e-02  
9.9767045950122459e-18  1.0000000000000002e+00  6.0575752054162733e-02  2.2258822077083904e+00  7.1779394034954716e-02  3.9638155373992928e-02  -3.2332038187901875e-02  1.0407101717120992e-01  
-1.5137386807573943e-16  1.0000000000000000e+00  -1.6877938632022371e-01  2.3551921509593314e+00  -1.7858529307420426e-01  1.4592440472338555e-01  7.7380365283495678e-02  7.9328115749087644e-02  
6.7991807815165559e-14  9.9999999999999978e-01  -1.1025003592707949e+00  3.6516346021725452e+00  -1.2465862994133059e+00  4.2014426190608395e-01  6.4695019848723923e-01  1.5742949428779826e-01  
-1.1607658416765390e-16  9.9999999999999933e-01  -6.0497204692782769e-01  2.7473090474173691e+00  -6.5464942514278734e-01  2.0761077712168588e-01  3.0127559885464983e-01  1.0297061355418680e-01  
-5.5485216827603909e-16  1.0000000000000002e+00  -4.2435289868101800e-02  2.4630138744306649e+00  -3.8311650144669272e-02  2.5679494922531632e-01  1.5575392279780855e-02  4.9572694806770727e-02  
1.7608503254704026e-15  1.0000000000000002e+00  9.0032191347089130e-01  2.7037085694834428e+00  1.6818152166543243e+00  -1.3681135920760693e-01  -1.0025392866258727e+00  3.6814683264569914e-01  
-5.8270684745179644e-17  1.0000000000000002e+00  -2.1002691849263892e-02  2.2329072649683588e+00  -2.4568653276841313e-02  5.1127080185372924e-02  1.1006453342818377e-02  1.0059075774982114e-01  
1.6808007317742589e-16  1.0000000000000000e+00  2.5363666223567349e-01  2.7576032515652265e+00  1.8447833519493353e-01  3.8396647693533759e-01  -7.0246504650488054e-02  2.5884643928299020e-02  
1.5803855296661610e-16  1.0000000000000000e+00  -2.8634146417963674e-01  2.5315812262776434e+00  -2.6957929321755397e-01  2.4342528397563548e-01  1.1286213989378581e-01  6.0248981632390952e-02  
-3.8038486979150312e-16  9.9999999999999978e-01  9.4863166346668681e-01  2.4977913880537415e+00  2.6033901489358708e+00  -6.0703682968677009e-01  -1.7946728382052686e+00  7.3279979805818007e-01  
0.0000000000000000e+00  1.0000000000000002e+00  3.3168243432393935e-01  2.6179907150614006e+00  2.9673797972827365e-01  2.8136540550884720e-01  -1.2252791913581751e-01  5.3398801344109681e-02  
3.6399506431345495e-16  1.0000000000000004e+00  -1.5594052063290507e-02  2.0493765883390291e+00  -2.2797977296612398e-02  -1.9500929237179623e-01  1.1126274591545448e-02  1.6962952340867038e-01  
-2.0814390031621802e-17  1.0000000000000000e+00  -6.8792201215824478e-01  2.5106200967144883e+00  -1.0773895528348432e+00  -9.8653835065831627e-02  5.7730422947584992e-01  2.3786240446763909e-01  
-7.8275387340571203e-17  1.0000000000000000e+00  -3.5479757397233906e-02  2.4232512572403588e+00  -3.3446166045976097e-02  2.2758996438006135e-01  1.3814872147913873e-02  5.6359252321078739e-02  
0.0000000000000000e+00  1.0000000000000000e+00  1.0305622521637327e-01  2.2798798788156818e+00  1.1581775379325408e-01  9.0451693349493836e-02  -5.1186095917170694e-02  9.1553261045170267e-02  
-9.3883602403002217e-16  1.0000000000000000e+00  -9.3935410953868126e-01  3.3581003385260040e+00  -1.0032581642555105e+00  3.5125244751241530e-01  4.9123802163066865e-01  1.2520728228557407e-01  
2.8915827530179251e-16  1.0000000000000004e+00  1.1230818878274323e-01  1.5539560538677135e+00  3.5056795328731066e-01  -1.7643117630580367e+00  -2.2780323192802188e-01  7.4091156242540024e-01  
-2.0847152020015320e-15  1.0000000000000002e+00  1.3549375666371288e+00  4.3879854220547001e+00  1.4413899849664129e+00  6.3304561525090719e-01  -7.7899142318798076e-01  1.6524456673312204e-01  
-7.9597424555856738e-17  1.0000000000000002e+00  -1.8351272530822693e-01  2.5087503650524772e+00  -1.6525760223364239e-01  2.6391490017912023e-01  6.7504974603181195e-02  5.0755773902496533e-02  
0.0000000000000000e+00  1.0000000000000000e+00  -4.0020364279296061e-01  2.7278782186442778e+00  -3.4323253612745142e-01  3.1494227671003883e-01  1.4077600748273719e-01  4.9409524216699294e-02  
-8.8928023094206071e-17  1.0000000000000002e+00  5.9620323598182590e-01  2.7081651855517652e+00  6.6212436621597981e-01  1.8558545106129257e-01  -3.0717130016569394e-01  1.0876724522215155e-01  
8.1789998463000197e-15  9.9999999999999989e-01  3.1562876049879424e-01  2.0003362620019813e+00  5.6657086435530368e-01  -4.4783975918143032e-01  -3.0368632359335235e-01  2.7285861551427909e-01  
-1.5119322309099300e-16  1.0000000000000002e+00  -7.9878924706096033e-01  3.0560384824733346e+00  -8.7149702332106715e-01  2.7244213941670375e-01  4.1727353945868101e-01  1.1903127028009158e-01  
-2.6079998742418970e-16  1.0000000000000002e+00  2.2389213282271339e-01  2.3341425126051969e+00  2.5007351090831531e-01  1.0523026989123660e-01  -1.1098569038818318e-01  9.2548540240429994e-02  
4.7882721533675359e-17  1.0000000000000002e+00  3.1502768540003345e-01  2.2171852439902398e+00  4.3070371888572240e-01  -8.2161722009045396e-02  -2.0802325237236419e-01  1.5345162281993346e-01  
3.2995490358446545e-16  1.0000000000000002e+00  -1.9273716694460766e-01  1.7263021918868604e+00  -4.6803448709160422e-01  -1.0671077872520722e+00  2.7865000458930372e-01  4.7722441461179727e-01  
8.7604189491779030e-17  1.0000000000000002e+00  -5.6379827728080562e-02  2.2751436930434399e+00  -6.3032579196008798e-02  9.3337884532063237e-02  2.7767924002517340e-02  8.9886727347372367e-02  
2.5877032179163940e-16  1.0000000000000004e+00  3.8648697425672168e-01  2.3952093758717501e+00  4.6100452107259504e-01  7.1480866814744456e-02  -2.1305143000191631e-01  1.1523659320974880e-01  
-4.2689582497922909e-17  9.9999999999999967e-01  3.8231721143095176e-01  2.9267621394022831e+00  2.6628256997368510e-01  4.1247029698555326e-01  -1.0144996045301152e-01  2.4892491265871636e-02  
2.8472966747159061e-16  9.9999999999999978e-01  2.5350769348268570e-01  1.9158754785130279e+00  4.8497651270153380e-01  -5.7043879184420310e-01  -2.6497374013410124e-01  3.0565611583888591e-01  
1.7501984860267232e-16  1.0000000000000004e+00  -4.8396676781001952e-01  2.5070555795419716e+00  -5.7019468839225607e-01  1.0538652727797446e-01  2.6566996450540253e-01  1.1716465892395142e-01  
3.2604810078435113e-16  1.0000000000000004e+00  -9.0010944490158873e-01  3.1049237522954791e+00  -1.1160277373121819e+00  2.3772809781068954e-01  5.7193852244246413e-01  1.6658747261584059e-01  
7.9968604279093225e-17  1.0000000000000000e+00  2.8207818711359212e-01  2.5696124448724533e+00  2.5432241276026069e-01  2.7116306940725243e-01  -1.0476518254899099e-01  5.3152935627880732e-02  
-1.9184990862218991e-15  9.9999999999999889e-01  -1.6125543092489500e+00  4.7727645611048546e+00  -2.2499131585881620e+00  9.3461974535291381e-01  1.4325887474499901e+00  3.1748590915917607e-01  
8.1367710355186826e-17  1.0000000000000004e+00  -1.6330580911740722e-01  2.5799011096110465e+00  -1.3486566653139323e-01  3.1481619881143508e-01  5.3321073336405497e-02  3.8421097224685542e-02  
-1.9375826685960260e-17  1.0000000000000002e+00  8.0538883544616824e-01  2.9306993809748070e+00  9.9595400333213902e-01  1.8750134419762365e-01  -4.9987369985243896e-01  1.5634283530456355e-01  
3.2292953898657172e-17  1.0000000000000002e+00  -2.1088823158780073e-01  2.1131802993818556e+00  -3.0315857038670529e-01  -1.5900200681672694e-01  1.4801201861961427e-01  1.6700491584031898e-01  
1.0374183624875330e-16  1.0000000000000000e+00  9.0773395437820384e-02  2.1395257797349969e+00  1.2003974591443761e-01  -7.2897692523300348e-02  -5.6434764982768525e-02  1.3568003266886167e-01  
4.1227167337730955e-16  1.0000000000000002e+00  3.9680919945450782e-01  2.1292140004792062e+00  6.5348526468819634e-01  -2.9433747808458399e-01  -3.4179522227131887e-01  2.3430681712836474e-01  
9.2857166054081019e-17  9.9999999999999989e-01  -1.4344334131594846e-01  2.2292162827122439e+00  -1.7343060839468319e-01  2.4413499175547516e-02  7.8940539709651161e-02  1.1048092255925143e-01  
2.3805870988914296e-17  1.0000000000000002e+00  -3.5909469004701078e-01  2.5808944094268118e+00  -3.4235110591672846e-01  2.4396737100076077e-01  1.4511633154145767e-01  6.4744683843326906e-02  
-1.8870883016679818e-17  1.0000000000000004e+00  -3.2367066826266239e-01  2.2588750045910770e+00  -4.2455031616461264e-01  -3.5147541381039697e-02  2.0200575122819739e-01  1.4016325490198364e-01  
0.0000000000000000e+00  1.0000000000000002e+00  3.4995454223918149e-01  2.7325762642871703e+00  2.8392121664810510e-01  3.3905211305716182e-01  -1.1346723808666145e-01  4.0348453009417473e-02  
-5.2390442446200060e-16  9.9999999999999989e-01  2.5854365605393426e-01  2.2802105300076549e+00  3.1423733390058173e-01  3.1571265715492833e-02  -1.4438732068773966e-01  1.1499472659447960e-01  
3.5515086185072685e-16  1.0000000000000004e+00  1.0262176632161275e+00  3.6098040403430645e+00  1.0448786378057453e+00  4.2066120008685776e-01  -5.1298856453431874e-01  1.2036604745448475e-01  
