4.557088017463684082e-01,3.625207841396331787e-01,-1.863740205764770508e+00,-6.966594606637954712e-02,1.328092455863952637e+00,6.143924593925476074e-02,-2.093905359506607056e-01,1.758009940385818481e-02,-1.313352584838867188e+00,-2.152270227670669556e-01,3.160360455513000488e-01,3.358657360076904297e-01,2.317775487899780273e+00,-4.980123341083526611e-01,-9.692878276109695435e-02,-8.695709109306335449e-01,6.189909577369689941e-01,-6.925646681338548660e-03,-3.445832431316375732e-01,1.775460392236709595e-01
-7.295485138893127441e-01,-1.777380406856536865e-01,1.788643747568130493e-01,-7.681754231452941895e-01,-2.157336473464965820e-01,1.472723037004470825e-01,2.719117701053619385e-01,-1.722062945365905762e+00,3.048737719655036926e-02,4.541513025760650635e-01,2.985189557075500488e-01,-3.723260164260864258e-01,3.972777724266052246e-01,-2.794379889965057373e-01,-1.449041247367858887e+00,-4.167623519897460938e-01,-2.760926485061645508e-01,-4.220852553844451904e-01,4.651881009340286255e-02,-4.574808478355407715e-01
-6.860290169715881348e-01,-4.166238009929656982e-01,-4.498244524002075195e-01,-1.025015234947204590e+00,-1.441691368818283081e-01,1.175308227539062500e+00,-1.521179556846618652e+00,-7.156390547752380371e-01,-6.085624098777770996e-01,1.301602125167846680e+00,6.207126379013061523e-01,-1.332440078258514404e-01,2.222629308700561523e+00,7.144109606742858887e-01,-1.310688376426696777e+00,-2.937546372413635254e-01,6.209856271743774414e-01,-1.187553048133850098e+00,4.224504530429840088e-01,-6.695044785737991333e-02
-6.428242325782775879e-01,1.749192178249359131e-01,3.741301894187927246e-01,-2.651399374008178711e-01,9.225460700690746307e-03,5.106912255287170410e-01,1.382598876953125000e-01,-1.823937535285949707e+00,4.720724225044250488e-01,2.455577701330184937e-01,6.446655988693237305e-01,-2.110324203968048096e-01,5.365953445434570312e-01,2.397214323282241821e-01,-1.314078807830810547e+00,-2.721804566681385040e-02,-7.312237620353698730e-01,-9.397338330745697021e-02,-2.526263594627380371e-01,-5.872146412730216980e-02
-1.013245701789855957e+00,-3.643285036087036133e-01,5.013060569763183594e-01,4.880883395671844482e-01,-1.572405397891998291e-01,-1.098927497863769531e+00,-6.507459282875061035e-01,-1.224556922912597656e+00,7.974315285682678223e-01,-6.392075419425964355e-01,-4.597974121570587158e-01,3.085751533508300781e-01,-3.941644430160522461e-01,-4.167472422122955322e-01,-1.465247869491577148e+00,4.110535085201263428e-01,-1.593785643577575684e+00,4.805205166339874268e-01,-4.529635012149810791e-01,5.893719792366027832e-01
-9.507433772087097168e-01,-3.658840954303741455e-01,1.912388205528259277e-01,-1.151161551475524902e+00,2.706023491919040680e-02,1.073838353157043457e+00,-7.313737869262695312e-01,-8.239555954933166504e-01,3.724613785743713379e-01,9.658032059669494629e-01,1.305108904838562012e+00,5.008436366915702820e-02,2.625375092029571533e-01,2.751104906201362610e-02,-2.539921104907989502e-01,1.578260958194732666e-01,-7.727522850036621094e-01,-9.768728017807006836e-01,3.886513710021972656e-01,8.206925541162490845e-02
-6.893514990806579590e-01,-9.524937868118286133e-01,9.080539941787719727e-01,-6.711602210998535156e-01,-8.289848566055297852e-01,-1.064469814300537109e-01,1.553972959518432617e-01,1.516456305980682373e-01,3.471008241176605225e-01,1.682816147804260254e-01,3.649262487888336182e-01,-1.153779551386833191e-01,-1.865606665611267090e+00,6.221533417701721191e-01,8.059458732604980469e-01,1.024182796478271484e+00,-1.160934641957283020e-01,-5.441884994506835938e-01,5.878899693489074707e-01,-4.472296535968780518e-01
5.023564100265502930e-01,-5.720917508006095886e-02,-1.064705923199653625e-01,3.024203777313232422e-01,1.573356240987777710e-01,-2.901901602745056152e-01,-3.140732347965240479e-01,2.401547670364379883e+00,4.222699403762817383e-01,-3.340792357921600342e-01,-4.721505045890808105e-01,-5.939880013465881348e-01,-1.587102174758911133e+00,-4.304055869579315186e-01,1.770128369331359863e+00,8.791657090187072754e-01,7.285650968551635742e-01,6.798325181007385254e-01,-3.480841815471649170e-01,-3.413503058254718781e-03
-6.037490367889404297e-01,-1.109559684991836548e-01,4.865048825740814209e-01,-2.016097009181976318e-01,1.364346742630004883e-01,-8.502758294343948364e-02,-5.997888445854187012e-01,-2.035068869590759277e-01,1.662847042083740234e+00,1.819918453693389893e-01,2.876629829406738281e-01,-2.719362080097198486e-01,-3.531445935368537903e-02,4.531841278076171875e-01,7.402352094650268555e-01,-1.567112207412719727e-01,-2.114343166351318359e+00,-4.604451730847358704e-02,1.530997902154922485e-01,-7.682741433382034302e-02
-1.191367030143737793e+00,-2.605414949357509613e-02,9.906633943319320679e-02,-8.631830811500549316e-01,4.560065455734729767e-03,8.566260933876037598e-01,-1.142272830009460449e+00,-9.519564509391784668e-01,1.323526501655578613e+00,6.423180103302001953e-01,7.712053656578063965e-01,-9.430670738220214844e-02,-4.673481881618499756e-01,-1.788062900304794312e-01,1.024317264556884766e+00,2.326306998729705811e-01,-1.874031305313110352e+00,-7.326250672340393066e-01,-4.304642081260681152e-01,2.010123133659362793e-01
