1.886106014251708984e+00,1.514409899711608887e+00,-1.990996122360229492e+00,1.038317680358886719e+00,-1.216469556093215942e-01,7.085788995027542114e-02,1.077538728713989258e-01,-8.507719635963439941e-02
-2.149688720703125000e+00,-1.627034783363342285e+00,9.753452539443969727e-01,-8.910582661628723145e-01,-1.014901250600814819e-01,-2.468143356963992119e-04,-9.109115228056907654e-03,2.817386761307716370e-03
-9.545274972915649414e-01,-2.681807518005371094e+00,1.160752058029174805e+00,-3.805402517318725586e-01,-1.079785153269767761e-01,-3.218849003314971924e-02,3.630664944648742676e-02,-3.202910721302032471e-02
-1.460682868957519531e+00,1.223039150238037109e+00,1.691289663314819336e+00,3.524278402328491211e-01,-1.591523885726928711e-01,5.048806220293045044e-02,6.128589063882827759e-02,4.944426938891410828e-02
-7.467672824859619141e-01,1.942052721977233887e+00,-1.810827404260635376e-01,-2.497586965560913086e+00,-7.024313807487487793e-01,-1.302267163991928101e-01,3.526656329631805420e-02,-5.569843202829360962e-02
3.060581982135772705e-01,-8.446260094642639160e-01,1.344315558671951294e-01,3.619624853134155273e+00,5.203971862792968750e-01,-6.888175755739212036e-02,-2.872564494609832764e-01,-1.923573203384876251e-02
1.401503682136535645e+00,-2.507100343704223633e+00,-1.551854252815246582e+00,1.200763702392578125e+00,7.265978306531906128e-02,2.367104217410087585e-02,1.674079895019531250e-02,2.503581903874874115e-02
3.658239543437957764e-01,9.655137658119201660e-01,3.025630712509155273e-01,-3.373110294342041016e+00,-3.587083518505096436e-01,-4.697799682617187500e-03,-1.130221970379352570e-02,-2.552465349435806274e-02
1.040634393692016602e+00,2.341143608093261719e+00,-9.829923510551452637e-01,-1.823450446128845215e+00,-1.731323748826980591e-01,-5.029516294598579407e-02,-1.856908760964870453e-02,-5.387797951698303223e-02
-1.762488633394241333e-01,-4.376430213451385498e-01,3.058194220066070557e-01,-3.072065591812133789e+00,-1.448363959789276123e-01,-3.148326575756072998e-01,-1.804918795824050903e-01,-1.325905136764049530e-02
-1.299212455749511719e+00,-1.138191461563110352e+00,1.869151353836059570e+00,-4.204205274581909180e-01,-9.689445793628692627e-02,-4.606773704290390015e-02,-1.504915952682495117e-02,-1.968836635351181030e-01
1.967151880264282227e+00,1.535140514373779297e+00,-2.046291112899780273e+00,-1.193494558334350586e+00,-9.133377671241760254e-02,1.970460712909698486e-01,-1.009380966424942017e-01,-1.845987588167190552e-01
1.687913775444030762e+00,-1.303152680397033691e+00,-1.661244034767150879e+00,1.714817248284816742e-02,1.349209398031234741e-01,2.314918301999568939e-02,-1.428823620080947876e-01,-1.371321678161621094e-01
